x,y,z,Fault,Horizon,Segment,TriangleId,PointId,AttributeDisplacement,AttributeHeave,AttributeThrow,AttributeDisplacementDifference,AttributeGradients,AttributeRawDisplacement,AttributeRawHeave,AttributeRawThrow,AttributeFaultZone,AttributeJuxtaposition,AttributeFaultSealResults,AttributeAttribute,AttributeCustom
466261.871,5930941.707,2092.373,F1,TopC,0,41,40,437.7310984010583,231.47308434582163,371.52217394232224,0.0,0.0,435.7535017881412,230.3969351121774,369.85652497261555,0.0,-209.44756460080816,0.0,0.0,0.0
466128.356,5930752.899,1728.395,F1,TopC,0,42,16,436.468868992426,230.805614898402,370.4508627752108,0.0,0.0,434.744743203664,228.1955690538504,370.0380173101575,0.0,-209.7634458288676,0.0,0.0,0.0
466193.974,5930674.98,1732.786,F1,TopC,0,42,17,436.468868992426,230.805614898402,370.4508627752108,0.0,0.0,434.744743203664,228.1955690538504,370.0380173101575,0.0,-209.7634458288676,0.0,0.0,0.0
466328.52,5930864.362,2098.503,F1,TopC,0,42,39,436.468868992426,230.805614898402,370.4508627752108,0.0,0.0,434.744743203664,228.1955690538504,370.0380173101575,0.0,-209.7634458288676,0.0,0.0,0.0
466701.759,5930270.988,2104.956,F1,TopC,0,43,32,412.5319937074753,209.7156922604788,355.24917206373976,0.0,0.0,404.4223364851539,203.22244982320564,349.653247401697,0.0,-196.54746538030486,0.0,0.0,0.0
466523.435,5930171.688,1754.717,F1,TopC,0,43,23,412.5319937074753,209.7156922604788,355.24917206373976,0.0,0.0,404.4223364851539,203.22244982320564,349.653247401697,0.0,-196.54746538030486,0.0,0.0,0.0
466745.495,5930180.884,2105.46,F1,TopC,0,43,31,412.5319937074753,209.7156922604788,355.24917206373976,0.0,0.0,404.4223364851539,203.22244982320564,349.653247401697,0.0,-196.54746538030486,0.0,0.0,0.0
466474.262,5930258.765,1749.13,F1,TopC,0,44,22,413.8618018530396,210.39171652059568,356.394327469675,0.0,0.0,407.05107944940755,205.3750996457182,351.4412355066936,0.0,-197.02972170408657,0.0,0.0,0.0
466523.435,5930171.688,1754.717,F1,TopC,0,44,23,413.8618018530396,210.39171652059568,356.394327469675,0.0,0.0,407.05107944940755,205.3750996457182,351.4412355066936,0.0,-197.02972170408657,0.0,0.0,0.0
466701.759,5930270.988,2104.956,F1,TopC,0,44,32,413.8618018530396,210.39171652059568,356.394327469675,0.0,0.0,407.05107944940755,205.3750996457182,351.4412355066936,0.0,-197.02972170408657,0.0,0.0,0.0
466057.196,5930827.733,1723.271,F1,TopC,0,45,15,441.23880775375096,237.19900362904707,372.0595626312257,0.0,0.0,436.67071173837275,234.65888185593298,368.2589865597776,0.0,-208.77268627343256,0.0,0.0,0.0
466261.871,5930941.707,2092.373,F1,TopC,0,45,40,441.23880775375096,237.19900362904707,372.0595626312257,0.0,0.0,436.67071173837275,234.65888185593298,368.2589865597776,0.0,-208.77268627343256,0.0,0.0,0.0
466188.473,5931015.294,2084.31,F1,TopC,0,45,41,441.23880775375096,237.19900362904707,372.0595626312257,0.0,0.0,436.67071173837275,234.65888185593298,368.2589865597776,0.0,-208.77268627343256,0.0,0.0,0.0
466057.196,5930827.733,1723.271,F1,TopC,0,46,15,439.2270389176733,235.8617542607845,370.5261456272858,0.0,0.0,436.6982702283945,232.97822399749032,369.3535010874332,0.0,-209.1796696459478,0.0,0.0,0.0
466128.356,5930752.899,1728.395,F1,TopC,0,46,16,439.2270389176733,235.8617542607845,370.5261456272858,0.0,0.0,436.6982702283945,232.97822399749032,369.3535010874332,0.0,-209.1796696459478,0.0,0.0,0.0
466261.871,5930941.707,2092.373,F1,TopC,0,46,40,439.2270389176733,235.8617542607845,370.5261456272858,0.0,0.0,436.6982702283945,232.97822399749032,369.3535010874332,0.0,-209.1796696459478,0.0,0.0,0.0
466523.435,5930171.688,1754.717,F1,TopC,0,47,23,411.79532798855604,207.45858632029493,355.71945000967713,0.0,0.0,402.5209305474425,201.4519741757665,348.48175405150306,0.0,-196.39148231850118,0.0,0.0,0.0
466570.265,5930083.306,1757.564,F1,TopC,0,47,24,411.79532798855604,207.45858632029493,355.71945000967713,0.0,0.0,402.5209305474425,201.4519741757665,348.48175405150306,0.0,-196.39148231850118,0.0,0.0,0.0
466745.495,5930180.884,2105.46,F1,TopC,0,47,31,411.79532798855604,207.45858632029493,355.71945000967713,0.0,0.0,402.5209305474425,201.4519741757665,348.48175405150306,0.0,-196.39148231850118,0.0,0.0,0.0
466570.265,5930083.306,1757.564,F1,TopC,0,48,24,411.4407122585449,207.2799697821951,355.4131030658704,0.0,0.0,401.777787824267,200.67920769690323,348.0707490621939,0.0,-196.25978206544914,0.0,0.0,0.0
466615.792,5929994.199,1757.172,F1,TopC,0,48,25,411.4407122585449,207.2799697821951,355.4131030658704,0.0,0.0,401.777787824267,200.67920769690323,348.0707490621939,0.0,-196.25978206544914,0.0,0.0,0.0
466791.153,5930091.85,2105.301,F1,TopC,0,48,30,411.4407122585449,207.2799697821951,355.4131030658704,0.0,0.0,401.777787824267,200.67920769690323,348.0707490621939,0.0,-196.25978206544914,0.0,0.0,0.0
466745.495,5930180.884,2105.46,F1,TopC,0,49,31,411.50046895943086,207.31003913389316,355.4647431576516,0.0,0.0,401.6394087638889,200.60422516439652,347.95424912480985,0.0,-196.30028204601058,0.0,0.0,0.0
466570.265,5930083.306,1757.564,F1,TopC,0,49,24,411.50046895943086,207.31003913389316,355.4647431576516,0.0,0.0,401.6394087638889,200.60422516439652,347.95424912480985,0.0,-196.30028204601058,0.0,0.0,0.0
466791.153,5930091.85,2105.301,F1,TopC,0,49,30,411.50046895943086,207.31003913389316,355.4647431576516,0.0,0.0,401.6394087638889,200.60422516439652,347.95424912480985,0.0,-196.30028204601058,0.0,0.0,0.0
466111.006,5931086.615,2075.479,F1,TopC,0,50,42,444.4429986684969,240.57707091199535,373.7007519618476,0.0,0.0,433.5010008708081,234.7667680252799,364.42773754182144,0.0,-207.5492081352711,0.0,0.0,0.0
465982.435,5930900.561,1718.58,F1,TopC,0,50,14,444.4429986684969,240.57707091199535,373.7007519618476,0.0,0.0,433.5010008708081,234.7667680252799,364.42773754182144,0.0,-207.5492081352711,0.0,0.0,0.0
466188.473,5931015.294,2084.31,F1,TopC,0,50,41,444.4429986684969,240.57707091199535,373.7007519618476,0.0,0.0,433.5010008708081,234.7667680252799,364.42773754182144,0.0,-207.5492081352711,0.0,0.0,0.0
465982.435,5930900.561,1718.58,F1,TopC,0,51,14,443.5512828121028,240.09438496698152,372.950971029154,0.0,0.0,435.67083843867164,235.43892280868187,366.5729867547279,0.0,-208.27131042978795,0.0,0.0,0.0
466057.196,5930827.733,1723.271,F1,TopC,0,51,15,443.5512828121028,240.09438496698152,372.950971029154,0.0,0.0,435.67083843867164,235.43892280868187,366.5729867547279,0.0,-208.27131042978795,0.0,0.0,0.0
466188.473,5931015.294,2084.31,F1,TopC,0,51,41,443.5512828121028,240.09438496698152,372.950971029154,0.0,0.0,435.67083843867164,235.43892280868187,366.5729867547279,0.0,-208.27131042978795,0.0,0.0,0.0
465908.68,5930973.949,1714.958,F1,TopC,0,52,13,440.47812480329355,237.38343043275233,371.0391965631185,0.0,0.0,426.6688640003676,230.0078654284024,359.36224048356434,0.0,-205.6073717911445,0.0,0.0,0.0
466111.006,5931086.615,2075.479,F1,TopC,0,52,42,440.47812480329355,237.38343043275233,371.0391965631185,0.0,0.0,426.6688640003676,230.0078654284024,359.36224048356434,0.0,-205.6073717911445,0.0,0.0,0.0
466036.298,5931159.473,2067.785,F1,TopC,0,52,43,440.47812480329355,237.38343043275233,371.0391965631185,0.0,0.0,426.6688640003676,230.0078654284024,359.36224048356434,0.0,-205.6073717911445,0.0,0.0,0.0
465908.68,5930973.949,1714.958,F1,TopC,0,53,13,442.78879973302276,238.62870439880692,372.98560643268496,0.0,0.0,430.16120302506897,232.64242516017003,361.82323875952943,0.0,-206.62257983099516,0.0,0.0,0.0
465982.435,5930900.561,1718.58,F1,TopC,0,53,14,442.78879973302276,238.62870439880692,372.98560643268496,0.0,0.0,430.16120302506897,232.64242516017003,361.82323875952943,0.0,-206.62257983099516,0.0,0.0,0.0
466111.006,5931086.615,2075.479,F1,TopC,0,53,42,442.78879973302276,238.62870439880692,372.98560643268496,0.0,0.0,430.16120302506897,232.64242516017003,361.82323875952943,0.0,-206.62257983099516,0.0,0.0,0.0
465839.467,5931049.867,1711.899,F1,TopC,0,54,12,436.94392019437646,233.26593913123307,369.46852509524206,0.0,0.0,423.02397192061943,226.86307334214266,357.04473852852936,0.0,-204.47494132933252,0.0,0.0,0.0
465908.68,5930973.949,1714.958,F1,TopC,0,54,13,436.94392019437646,233.26593913123307,369.46852509524206,0.0,0.0,423.02397192061943,226.86307334214266,357.04473852852936,0.0,-204.47494132933252,0.0,0.0,0.0
466036.298,5931159.473,2067.785,F1,TopC,0,54,43,436.94392019437646,233.26593913123307,369.46852509524206,0.0,0.0,423.02397192061943,226.86307334214266,357.04473852852936,0.0,-204.47494132933252,0.0,0.0,0.0
465322.496,5932364.415,1671.268,F1,TopC,1,0,7,518.1226294636839,291.62995067379904,428.2558009325261,0.0,0.0,526.4835874816628,296.6157472601112,434.9632334971091,0.0,-276.6465222012582,0.0,0.0,0.0
465354.115,5932267.563,1670.386,F1,TopC,1,0,8,518.1226294636839,291.62995067379904,428.2558009325261,0.0,0.0,526.4835874816628,296.6157472601112,434.9632334971091,0.0,-276.6465222012582,0.0,0.0,0.0
465614.86,5932412.761,2104.63,F1,TopC,1,0,9,518.1226294636839,291.62995067379904,428.2558009325261,0.0,0.0,526.4835874816628,296.6157472601112,434.9632334971091,0.0,-276.6465222012582,0.0,0.0,0.0
465028.784,5932773.155,1651.291,F1,TopC,1,1,2,562.0454070856939,313.15722788453934,466.7200341208786,0.0,0.0,556.6288888432614,312.0863722504585,460.90976316278324,0.0,-314.59275832641424,0.0,0.0,0.0
465097.502,5932696.962,1655.271,F1,TopC,1,1,3,562.0454070856939,313.15722788453934,466.7200341208786,0.0,0.0,556.6288888432614,312.0863722504585,460.90976316278324,0.0,-314.59275832641424,0.0,0.0,0.0
465301.847,5932925.212,2112.797,F1,TopC,1,1,15,562.0454070856939,313.15722788453934,466.7200341208786,0.0,0.0,556.6288888432614,312.0863722504585,460.90976316278324,0.0,-314.59275832641424,0.0,0.0,0.0
464959.409,5932848.983,1648.869,F1,TopC,1,2,1,568.3198006414414,316.29361463321015,472.1713091065424,0.0,0.0,529.0912630294149,295.9657571602302,438.56721113883833,0.0,-293.1162556154504,0.0,0.0,0.0
465165.049,5933077.954,2110.931,F1,TopC,1,2,17,568.3198006414414,316.29361463321015,472.1713091065424,0.0,0.0,529.0912630294149,295.9657571602302,438.56721113883833,0.0,-293.1162556154504,0.0,0.0,0.0
464911.777,5932936.918,1680.524,F1,TopC,1,2,0,568.3198006414414,316.29361463321015,472.1713091065424,0.0,0.0,529.0912630294149,295.9657571602302,438.56721113883833,0.0,-293.1162556154504,0.0,0.0,0.0
465233.904,5933001.837,2111.917,F1,TopC,1,3,16,564.8084475733076,314.6967228945963,469.014450789708,0.0,0.0,557.9290960422849,312.955376285697,461.8915061075853,0.0,-316.1269102308395,0.0,0.0,0.0
465028.784,5932773.155,1651.291,F1,TopC,1,3,2,564.8084475733076,314.6967228945963,469.014450789708,0.0,0.0,557.9290960422849,312.955376285697,461.8915061075853,0.0,-316.1269102308395,0.0,0.0,0.0
465301.847,5932925.212,2112.797,F1,TopC,1,3,15,564.8084475733076,314.6967228945963,469.014450789708,0.0,0.0,557.9290960422849,312.955376285697,461.8915061075853,0.0,-316.1269102308395,0.0,0.0,0.0
465233.904,5933001.837,2111.917,F1,TopC,1,4,16,567.5263926649081,316.9944491215062,470.744862528946,0.0,0.0,559.0270451227805,313.7747602127802,462.6625031074867,0.0,-317.3164574037155,0.0,0.0,0.0
464959.409,5932848.983,1648.869,F1,TopC,1,4,1,567.5263926649081,316.9944491215062,470.744862528946,0.0,0.0,559.0270451227805,313.7747602127802,462.6625031074867,0.0,-317.3164574037155,0.0,0.0,0.0
465028.784,5932773.155,1651.291,F1,TopC,1,4,2,567.5263926649081,316.9944491215062,470.744862528946,0.0,0.0,559.0270451227805,313.7747602127802,462.6625031074867,0.0,-317.3164574037155,0.0,0.0,0.0
464959.409,5932848.983,1648.869,F1,TopC,1,5,1,568.091229866617,317.3099415107822,471.21337679419656,0.0,0.0,549.4144116574934,308.1115409601625,454.88771971349735,0.0,-309.7648733463161,0.0,0.0,0.0
465233.904,5933001.837,2111.917,F1,TopC,1,5,16,568.091229866617,317.3099415107822,471.21337679419656,0.0,0.0,549.4144116574934,308.1115409601625,454.88771971349735,0.0,-309.7648733463161,0.0,0.0,0.0
465165.049,5933077.954,2110.931,F1,TopC,1,5,17,568.091229866617,317.3099415107822,471.21337679419656,0.0,0.0,549.4144116574934,308.1115409601625,454.88771971349735,0.0,-309.7648733463161,0.0,0.0,0.0
465576.843,5932506.05,2108.389,F1,TopC,1,6,10,518.2164658294383,285.257851536515,432.63872179166424,0.0,0.0,525.6231225943628,292.9541601797722,436.4017359646005,0.0,-279.4682804823515,0.0,0.0,0.0
465322.496,5932364.415,1671.268,F1,TopC,1,6,7,518.2164658294383,285.257851536515,432.63872179166424,0.0,0.0,525.6231225943628,292.9541601797722,436.4017359646005,0.0,-279.4682804823515,0.0,0.0,0.0
465614.86,5932412.761,2104.63,F1,TopC,1,6,9,518.2164658294383,285.257851536515,432.63872179166424,0.0,0.0,525.6231225943628,292.9541601797722,436.4017359646005,0.0,-279.4682804823515,0.0,0.0,0.0
465322.496,5932364.415,1671.268,F1,TopC,1,7,7,519.8397166932272,286.151387509302,433.9939106464467,0.0,0.0,526.2858410789677,291.3193876311782,438.30249968717624,0.0,-282.6395190090964,0.0,0.0,0.0
465576.843,5932506.05,2108.389,F1,TopC,1,7,10,519.8397166932272,286.151387509302,433.9939106464467,0.0,0.0,526.2858410789677,291.3193876311782,438.30249968717624,0.0,-282.6395190090964,0.0,0.0,0.0
465279.029,5932454.669,1669.441,F1,TopC,1,7,6,519.8397166932272,286.151387509302,433.9939106464467,0.0,0.0,526.2858410789677,291.3193876311782,438.30249968717624,0.0,-282.6395190090964,0.0,0.0,0.0
465225.31,5932539.214,1665.521,F1,TopC,1,8,5,545.7228404787653,303.447205458025,453.57823153225405,0.0,0.0,545.3988298554665,304.73249518035925,452.3237604774057,0.0,-302.4109571676786,0.0,0.0,0.0
465431.641,5932768.571,2114.28,F1,TopC,1,8,13,545.7228404787653,303.447205458025,453.57823153225405,0.0,0.0,545.3988298554665,304.73249518035925,452.3237604774057,0.0,-302.4109571676786,0.0,0.0,0.0
465163.795,5932619.419,1660.352,F1,TopC,1,8,4,545.7228404787653,303.447205458025,453.57823153225405,0.0,0.0,545.3988298554665,304.73249518035925,452.3237604774057,0.0,-302.4109571676786,0.0,0.0,0.0
465431.641,5932768.571,2114.28,F1,TopC,1,9,13,551.2796356832667,306.5370412703381,458.19676891953566,0.0,0.0,549.4120721405901,307.6079101622362,455.2262609277037,0.0,-306.39197352064093,0.0,0.0,0.0
465368.96,5932848.125,2114.392,F1,TopC,1,9,14,551.2796356832667,306.5370412703381,458.19676891953566,0.0,0.0,549.4120721405901,307.6079101622362,455.2262609277037,0.0,-306.39197352064093,0.0,0.0,0.0
465163.795,5932619.419,1660.352,F1,TopC,1,9,4,551.2796356832667,306.5370412703381,458.19676891953566,0.0,0.0,549.4120721405901,307.6079101622362,455.2262609277037,0.0,-306.39197352064093,0.0,0.0,0.0
465368.96,5932848.125,2114.392,F1,TopC,1,10,14,556.1821955824483,309.58166948203325,462.0582480636288,0.0,0.0,552.7208027107316,309.67492458191236,457.8227570281405,0.0,-310.0306214702141,0.0,0.0,0.0
465097.502,5932696.962,1655.271,F1,TopC,1,10,3,556.1821955824483,309.58166948203325,462.0582480636288,0.0,0.0,552.7208027107316,309.67492458191236,457.8227570281405,0.0,-310.0306214702141,0.0,0.0,0.0
465163.795,5932619.419,1660.352,F1,TopC,1,10,4,556.1821955824483,309.58166948203325,462.0582480636288,0.0,0.0,552.7208027107316,309.67492458191236,457.8227570281405,0.0,-310.0306214702141,0.0,0.0,0.0
465097.502,5932696.962,1655.271,F1,TopC,1,11,3,559.5645201181503,311.46433614200447,464.8681743103912,0.0,0.0,555.1264152307655,311.16775418362204,459.7172601410507,0.0,-312.75449636232224,0.0,0.0,0.0
465368.96,5932848.125,2114.392,F1,TopC,1,11,14,559.5645201181503,311.46433614200447,464.8681743103912,0.0,0.0,555.1264152307655,311.16775418362204,459.7172601410507,0.0,-312.75449636232224,0.0,0.0,0.0
465301.847,5932925.212,2112.797,F1,TopC,1,11,15,559.5645201181503,311.46433614200447,464.8681743103912,0.0,0.0,555.1264152307655,311.16775418362204,459.7172601410507,0.0,-312.75449636232224,0.0,0.0,0.0
465576.843,5932506.05,2108.389,F1,TopC,1,12,10,523.1969854421488,286.38192668701316,437.85897003805496,0.0,0.0,528.4716584689529,291.7113137861259,440.66550073027724,0.0,-286.1963094570001,0.0,0.0,0.0
465534.061,5932596.685,2111.288,F1,TopC,1,12,11,523.1969854421488,286.38192668701316,437.85897003805496,0.0,0.0,528.4716584689529,291.7113137861259,440.66550073027724,0.0,-286.1963094570001,0.0,0.0,0.0
465279.029,5932454.669,1669.441,F1,TopC,1,12,6,523.1969854421488,286.38192668701316,437.85897003805496,0.0,0.0,528.4716584689529,291.7113137861259,440.66550073027724,0.0,-286.1963094570001,0.0,0.0,0.0
465486.719,5932684.782,2113.032,F1,TopC,1,13,12,533.1925724738397,294.4638049620816,444.50577826224486,0.0,0.0,536.1328274825071,297.3819455180425,446.0950146070973,0.0,-293.9095771724176,0.0,0.0,0.0
465225.31,5932539.214,1665.521,F1,TopC,1,13,5,533.1925724738397,294.4638049620816,444.50577826224486,0.0,0.0,536.1328274825071,297.3819455180425,446.0950146070973,0.0,-293.9095771724176,0.0,0.0,0.0
465279.029,5932454.669,1669.441,F1,TopC,1,13,6,533.1925724738397,294.4638049620816,444.50577826224486,0.0,0.0,536.1328274825071,297.3819455180425,446.0950146070973,0.0,-293.9095771724176,0.0,0.0,0.0
465534.061,5932596.685,2111.288,F1,TopC,1,14,11,527.5912084342342,288.78718910591317,441.5364567342102,0.0,0.0,531.7539996786152,293.732182185757,443.2630101519795,0.0,-289.9377739969191,0.0,0.0,0.0
465486.719,5932684.782,2113.032,F1,TopC,1,14,12,527.5912084342342,288.78718910591317,441.5364567342102,0.0,0.0,531.7539996786152,293.732182185757,443.2630101519795,0.0,-289.9377739969191,0.0,0.0,0.0
465279.029,5932454.669,1669.441,F1,TopC,1,14,6,527.5912084342342,288.78718910591317,441.5364567342102,0.0,0.0,531.7539996786152,293.732182185757,443.2630101519795,0.0,-289.9377739969191,0.0,0.0,0.0
465486.719,5932684.782,2113.032,F1,TopC,1,15,12,539.190160868761,297.77606546708256,449.50577795243544,0.0,0.0,540.6811332969914,301.0487691014778,449.1152645361163,0.0,-298.05948781544885,0.0,0.0,0.0
465431.641,5932768.571,2114.28,F1,TopC,1,15,13,539.190160868761,297.77606546708256,449.50577795243544,0.0,0.0,540.6811332969914,301.0487691014778,449.1152645361163,0.0,-298.05948781544885,0.0,0.0,0.0
465225.31,5932539.214,1665.521,F1,TopC,1,15,5,539.190160868761,297.77606546708256,449.50577795243544,0.0,0.0,540.6811332969914,301.0487691014778,449.1152645361163,0.0,-298.05948781544885,0.0,0.0,0.0
464793.738,5933100.105,1688.26,F1,TopC,2,0,49,503.44128140413386,276.01198554153854,421.035043267486,0.0,0.0,492.5286646623348,268.9331998454332,412.62475032599514,0.0,-269.25697411950205,0.0,0.0,0.0
464972.843,5933314.3,2103.602,F1,TopC,2,0,55,503.44128140413386,276.01198554153854,421.035043267486,0.0,0.0,492.5286646623348,268.9331998454332,412.62475032599514,0.0,-269.25697411950205,0.0,0.0,0.0
464739.262,5933184.229,1692.884,F1,TopC,2,0,48,503.44128140413386,276.01198554153854,421.035043267486,0.0,0.0,492.5286646623348,268.9331998454332,412.62475032599514,0.0,-269.25697411950205,0.0,0.0,0.0
464678.821,5934066.244,2097.217,F1,TopC,2,1,63,448.7382570888697,251.18377130233463,371.8504220913202,0.0,0.0,446.04780748851164,250.22429798090005,369.24975995674106,0.0,-223.67692442331554,0.0,0.0,0.0
464670.034,5934175.81,2097.619,F1,TopC,2,1,64,448.7382570888697,251.18377130233463,371.8504220913202,0.0,0.0,446.04780748851164,250.22429798090005,369.24975995674106,0.0,-223.67692442331554,0.0,0.0,0.0
464444.442,5934164.648,1729.924,F1,TopC,2,1,38,448.7382570888697,251.18377130233463,371.8504220913202,0.0,0.0,446.04780748851164,250.22429798090005,369.24975995674106,0.0,-223.67692442331554,0.0,0.0,0.0
464670.034,5934175.81,2097.619,F1,TopC,2,2,64,447.25507053777824,252.03873705944576,369.4774325222483,0.0,0.0,445.9249326153071,251.1394423208091,368.4792585356111,0.0,-221.93582302379082,0.0,0.0,0.0
464438.869,5934276.003,1731.78,F1,TopC,2,2,37,447.25507053777824,252.03873705944576,369.4774325222483,0.0,0.0,445.9249326153071,251.1394423208091,368.4792585356111,0.0,-221.93582302379082,0.0,0.0,0.0
464444.442,5934164.648,1729.924,F1,TopC,2,2,38,447.25507053777824,252.03873705944576,369.4774325222483,0.0,0.0,445.9249326153071,251.1394423208091,368.4792585356111,0.0,-221.93582302379082,0.0,0.0,0.0
463976.393,5935277.521,1702.215,F1,TopC,2,3,26,470.591011311691,252.90560174521977,396.85596446727163,0.0,0.0,471.7250627681826,250.4346684387967,399.75849548503356,0.0,-255.00344049580508,0.0,0.0,0.0
